iter	Logloss
1510	0.4201333983
1511	0.4201332808
1512	0.42013332
1513	0.420133085
1514	0.4201328501
1515	0.4201326543
1516	0.4201295609
1517	0.4201178532
1518	0.4201151905
1519	0.4201131935
1520	0.4201131544
1521	0.4201131544
1522	0.4201123321
1523	0.4201084556
1524	0.4201054797
1525	0.4201054406
1526	0.4201032478
1527	0.4201027388
1528	0.4201020339
1529	0.4201018773
1530	0.4201002327
1531	0.4200997237
1532	0.4200983924
1533	0.4200983141
1534	0.4200867238
1535	0.4200837087
1536	0.4200831997
1537	0.4200817509
1538	0.4200814376
1539	0.4200813985
1540	0.4200659317
1541	0.4200522269
1542	0.4200521486
1543	0.4200499558
1544	0.4200497992
1545	0.4200275975
1546	0.4200276366
1547	0.4200275192
1548	0.4200274409
1549	0.4200272059
1550	0.4200271668
1551	0.4200268535
1552	0.4200268535
1553	0.4200243867
1554	0.4200202361
1555	0.4200196096
1556	0.4200194529
1557	0.4200093897
1558	0.4200091548
1559	0.4200091939
1560	0.4200076277
1561	0.4200071578
1562	0.4200071578
1563	0.4200070795
1564	0.420006962
1565	0.4200070795
1566	0.4200048867
1567	0.4199988958
1568	0.4199932964
1569	0.4199914561
1570	0.4199819019
1571	0.4199818236
1572	0.4199814712
1573	0.4199797874
1574	0.4199796308
1575	0.4199793959
1576	0.4199786519
1577	0.4199784561
1578	0.4199660827
1579	0.4199660827
1580	0.4199660043
1581	0.4199640465
1582	0.4199577815
1583	0.4199563719
1584	0.4199564502
1585	0.4199561369
1586	0.4199560978
1587	0.4199559411
1588	0.4199445858
1589	0.4199442333
1590	0.4199366761
1591	0.4199352274
1592	0.4199331129
1593	0.419930881
1594	0.4199305286
1595	0.4199302545
1596	0.419930137
1597	0.4199278268
1598	0.4199277876
1599	0.4199250858
1600	0.419923872
1601	0.4199237545
1602	0.4199133389
1603	0.4199132214
1604	0.4199128299
1605	0.4198991251
1606	0.4198984203
1607	0.4198974805
1608	0.4198973239
1609	0.419895601
1610	0.4198941131
1611	0.4198922727
1612	0.4198921552
1613	0.4198915679
1614	0.4198907848
1615	0.4198905107
1616	0.4198897275
1617	0.4198894926
1618	0.419889336
1619	0.4198892968
1620	0.419887848
1621	0.4198856553
1622	0.4198800167
1623	0.4198799776
1624	0.4198794685
1625	0.4198734384
1626	0.4198701885
1627	0.419868074
1628	0.4198670951
1629	0.4198641192
1630	0.4198611825
1631	0.4198611825
1632	0.4198595379
1633	0.4198590289
1634	0.4198488482
1635	0.4198489265
1636	0.4198379235
1637	0.4198376103
1638	0.4198306404
1639	0.4198268031
1640	0.4198247669
1641	0.4198241404
1642	0.4198203814
1643	0.4198183061
1644	0.419818267
1645	0.4198162308
1646	0.4198029568
1647	0.4197826737
1648	0.419778993
1649	0.4197731587
1650	0.4197717099
1651	0.4197716708
1652	0.4197717099
1653	0.419771475
1654	0.4197713575
1655	0.419769987
1656	0.4197690473
1657	0.4197689298
1658	0.4197680292
1659	0.4197675985
1660	0.419759728
1661	0.4197571829
1662	0.4197567913
1663	0.419756713
1664	0.4197565955
1665	0.4197563606
1666	0.4197522883
1667	0.4197468847
1668	0.4197468456
1669	0.4197463365
1670	0.4197455925
1671	0.4197453576
1672	0.4197442221
1673	0.4197432823
1674	0.4197429691
1675	0.4197417161
1676	0.4197417161
1677	0.4197367432
1678	0.4197356468
1679	0.419733689
1680	0.4197288336
1681	0.4197273456
1682	0.4197255444
1683	0.4197254661
1684	0.4197252703
1685	0.4197231559
1686	0.4197231167
1687	0.4197187704
1688	0.4197179872
1689	0.4197173216
1690	0.4197113306
1691	0.4197112915
1692	0.4197092553
1693	0.4197090596
1694	0.4197050264
1695	0.4196909693
1696	0.4196908518
1697	0.4196886199
1698	0.4196837253
1699	0.4196742494
1700	0.4196742494
1701	0.4196717434
1702	0.4196709603
1703	0.4196696681
1704	0.4196684151
1705	0.4196643429
1706	0.4196643037
1707	0.4196642645
1708	0.4196642645
1709	0.4196641079
1710	0.4196565507
1711	0.4196558459
1712	0.4196549453
1713	0.419654867
1714	0.4196547104
1715	0.4196546321
1716	0.4196530658
1717	0.4196529875
1718	0.4196524393
1719	0.419640105
1720	0.4196387737
1721	0.4196384213
1722	0.4196353279
1723	0.4196352496
1724	0.4196245207
1725	0.419618334
1726	0.4196140659
1727	0.4196108943
1728	0.4196096413
1729	0.4196089756
1730	0.4196087407
1731	0.4195896323
1732	0.4195892799
1733	0.4195865781
1734	0.4195851293
1735	0.4195836805
1736	0.4195807046
1737	0.4195803914
1738	0.4195803131
1739	0.4195791384
1740	0.4195786685
1741	0.4195786293
1742	0.4195785902
1743	0.4195764366
1744	0.4195757709
1745	0.4195756143
1746	0.4195742438
1747	0.4195695842
1748	0.4195664908
1749	0.4195655119
1750	0.4195644938
1751	0.4195603041
1752	0.419559521
1753	0.419555762
1754	0.4195529427
1755	0.4195528644
1756	0.4195493794
1757	0.4195493403
1758	0.4195492228
1759	0.4195487529
1760	0.4195482048
1761	0.4195480873
1762	0.4195460511
1763	0.4195431927
1764	0.4195418222
1765	0.4195411174
1766	0.4195410783
1767	0.4195409608
1768	0.4195409216
1769	0.419540765
1770	0.419526003
1771	0.4195258464
1772	0.4195256115
1773	0.4195253765
1774	0.4195252982
1775	0.4195175844
1776	0.4195074037
1777	0.4195034881
1778	0.4195033706
1779	0.4195032531
1780	0.4195028616
1781	0.4195029007
1782	0.4195028616
1783	0.4195007079
1784	0.4195000423
1785	0.4194961658
1786	0.4194961266
1787	0.4194960875
1788	0.4194951869
1789	0.4194845755
1790	0.4194800333
1791	0.4194801116
1792	0.4194771358
1793	0.4194667201
1794	0.419466681
1795	0.4194666418
1796	0.4194666027
1797	0.419462687
1798	0.4194595545
1799	0.4194580665
1800	0.4194579882
1801	0.4194579882
1802	0.4194509009
1803	0.4194505877
1804	0.4194490997
1805	0.4194445184
1806	0.4194402895
1807	0.4194316751
1808	0.4194312835
1809	0.4194312835
1810	0.419431166
1811	0.4194285426
1812	0.4194278377
1813	0.419425136
1814	0.4194184402
1815	0.4194179703
1816	0.4194021119
1817	0.4194018378
1818	0.4194013288
1819	0.4193982746
1820	0.4193978047
1821	0.4193956903
1822	0.4193956511
1823	0.419393615
1824	0.4193927144
1825	0.4193925186
1826	0.419392362
1827	0.4193918529
1828	0.4193917355
1829	0.4193862927
1830	0.4193844915
1831	0.4193830819
1832	0.4193828078
1833	0.4193755247
1834	0.4193754855
1835	0.4193739976
1836	0.4193739976
1837	0.4193732536
1838	0.4193713741
1839	0.4193711
1840	0.4193700819
1841	0.4193694946
1842	0.4193694163
1843	0.4193694163
1844	0.4193665579
1845	0.4193664796
1846	0.4193629946
1847	0.4193629946
1848	0.4193629555
1849	0.4193625247
1850	0.419362094
1851	0.4193618591
1852	0.4193617025
1853	0.4193587657
1854	0.4193588049
1855	0.4193569645
1856	0.4193562597
1857	0.4193561814
1858	0.41935532
1859	0.4193323351
1860	0.4193321002
1861	0.4193318261
1862	0.4193315128
1863	0.4193314345
1864	0.419328302
1865	0.4193272839
1866	0.4193271664
1867	0.4193271664
1868	0.4193266183
1869	0.4193264225
1870	0.4193259526
1871	0.4193169858
1872	0.4193169466
1873	0.4193143231
1874	0.4193106424
1875	0.4193051605
1876	0.4193048864
1877	0.419291769
1878	0.4192909859
1879	0.419290281
1880	0.4192869919
1881	0.4192868744
1882	0.4192864046
1883	0.4192853082
1884	0.4192848383
1885	0.4192828022
1886	0.4192828022
1887	0.4192826847
1888	0.4192806094
1889	0.4192738745
1890	0.4192701155
1891	0.4192700372
1892	0.4192585643
1893	0.4192584468
1894	0.419254727
1895	0.4192544529
1896	0.4192535523
1897	0.4192535131
1898	0.419248736
1899	0.4192478354
1900	0.41924623
1901	0.4192437632
1902	0.4192338566
1903	0.4192335433
1904	0.4192307632
1905	0.4192308807
1906	0.4192223446
1907	0.4192223446
1908	0.419215688
1909	0.419215688
1910	0.4192059772
1911	0.4192044892
1912	0.419201944
1913	0.4192010434
1914	0.4191954049
1915	0.4191920375
1916	0.4191886308
1917	0.4191883959
1918	0.419187182
1919	0.4191826007
1920	0.4191826007
1921	0.4191798206
1922	0.4191793116
1923	0.4191793508
1924	0.41917892
1925	0.4191788809
1926	0.4191786851
1927	0.4191770797
1928	0.4191769622
1929	0.4191656851
1930	0.419161143
1931	0.4191574623
1932	0.4191475557
1933	0.4191462635
1934	0.4191404292
1935	0.4191385106
1936	0.4191362003
1937	0.4191350648
1938	0.4191351431
1939	0.4191324805
1940	0.4191257064
1941	0.4191255498
1942	0.4191178359
1943	0.4191169745
1944	0.4191159564
1945	0.4191138811
1946	0.4191060107
1947	0.4191058149
1948	0.4191057757
1949	0.4191049926
1950	0.4191027998
1951	0.4190925408
1952	0.4190703391
1953	0.4190694777
1954	0.4190604717
1955	0.4190604325
1956	0.4190604325
1957	0.4190602368
1958	0.4190602368
1959	0.4190601193
1960	0.4190574175
1961	0.4190569476
1962	0.419054285
1963	0.4190541675
1964	0.4190535018
1965	0.4190533061
1966	0.4190530711
1967	0.4190529537
1968	0.4190381133
1969	0.4190376043
1970	0.4190376043
1971	0.4190373694
1972	0.4190289899
1973	0.4190222158
1974	0.4190214327
1975	0.4190212761
1976	0.4190186526
1977	0.4190170472
1978	0.4190110954
1979	0.419008237
1980	0.4190079629
1981	0.4190028725
1982	0.4190027159
1983	0.419000993
1984	0.4189995051
1985	0.4189985262
1986	0.4189946888
1987	0.4189941015
1988	0.4189935533
1989	0.4189859178
1990	0.4189777732
1991	0.4189763244
1992	0.4189757762
1993	0.4189757371
1994	0.4189754238
1995	0.4189726437
1996	0.4189725263
1997	0.4189692371
1998	0.4189674751
1999	0.4189657913
2000	0.4189654389
2001	0.4189492673
2002	0.4189484059
2003	0.4189482884
2004	0.418944177
2005	0.4189433938
2006	0.4189226017
2007	0.4189080747
2008	0.4189076048
2009	0.4189029843
2010	0.418902906
2011	0.4188990687
2012	0.4188880657
2013	0.4188871651
2014	0.4188869694
2015	0.4188870477
2016	0.4188839543
2017	0.4188805477
2018	0.4188792947
2019	0.4188789423
2020	0.4188787465
2021	0.4188758098
2022	0.4188750658
2023	0.4188660598
2024	0.4188630056
2025	0.4188629664
2026	0.4188589333
2027	0.4188589725
2028	0.4188587767
2029	0.418856858
2030	0.4188545478
2031	0.4188535297
2032	0.4188529815
2033	0.4188503972
2034	0.4188470297
2035	0.4188198552
2036	0.4188198552
2037	0.4188195811
2038	0.4188189937
2039	0.4188180931
2040	0.4188177799
2041	0.4188153522
2042	0.4188151955
2043	0.4188148823
2044	0.4188142949
2045	0.4188142166
2046	0.4188138251
2047	0.4188122588
2048	0.4188063462
2049	0.4188042317
2050	0.4188041926
2051	0.4188028612
2052	0.4188025871
2053	0.4188026263
2054	0.4187986715
2055	0.4187983974
2056	0.4187969486
2057	0.4187969878
2058	0.4187966354
2059	0.418796283
2060	0.4187950691
2061	0.4187944426
2062	0.418793033
2063	0.4187922107
2064	0.4187918583
2065	0.4187918583
2066	0.4187918583
2067	0.4187908402
2068	0.4187899004
2069	0.4187889215
2070	0.4187884908
2071	0.4187879426
2072	0.4187852017
2073	0.4187838704
2074	0.4187826957
2075	0.4187819125
2076	0.4187788583
2077	0.4187786234
2078	0.4187705963
2079	0.4187676987
2080	0.4187617078
2081	0.4187616295
2082	0.4187591235
2083	0.4187587711
2084	0.4187568915
2085	0.418753994
2086	0.4187474548
2087	0.4187245483
2088	0.4187235302
2089	0.4187230212
2090	0.4187212983
2091	0.4187212983
2092	0.4187186748
2093	0.418712958
2094	0.4187130754
2095	0.4187131146
2096	0.4187131146
2097	0.4187119007
2098	0.4187099038
2099	0.4186957291
2100	0.4186813979
2101	0.4186705515
2102	0.4186687895
2103	0.4186687112
2104	0.4186680455
2105	0.4186495245
2106	0.4186393438
2107	0.418638639
2108	0.4186384824
2109	0.4186366028
2110	0.4186348016
2111	0.4186323348
2112	0.4186323348
2113	0.4186322565
2114	0.418632139
2115	0.4186309252
2116	0.4186308468
2117	0.4186293197
2118	0.4186293197
2119	0.4186292414
2120	0.4186260698
2121	0.4186260698
2122	0.418625639
2123	0.4186225848
2124	0.4186150668
2125	0.4186150668
2126	0.4186149885
2127	0.4186145969
2128	0.4186145969
2129	0.4186145578
2130	0.4186145578
2131	0.4186137355
2132	0.4186100939
2133	0.418609859
2134	0.4186085668
2135	0.418608371
2136	0.4186062957
2137	0.4186061783
2138	0.4186060608
2139	0.4186053951
2140	0.4185996391
2141	0.4185980729
2142	0.4185977988
2143	0.4185939223
2144	0.4185936873
2145	0.4185929825
2146	0.4185920819
2147	0.4185919253
2148	0.4185910247
2149	0.4185714073
2150	0.4185712507
2151	0.4185707417
2152	0.4185704284
2153	0.4185698019
2154	0.4185577809
2155	0.4185532387
2156	0.41855132
2157	0.4185414526
2158	0.4185414135
2159	0.4185366364
2160	0.4185293141
2161	0.4185294316
2162	0.4185271997
2163	0.4185228533
2164	0.4185185852
2165	0.4185186244
2166	0.4185177629
2167	0.4185120461
2168	0.4185114196
2169	0.4185104015
2170	0.4185086395
2171	0.4184904317
2172	0.4184903143
2173	0.4184901185
2174	0.4184755523
2175	0.4184748866
2176	0.4184749649
2177	0.4184748083
2178	0.4184710493
2179	0.4184708926
2180	0.4184684258
2181	0.4184667421
2182	0.4184656065
2183	0.4184656065
2184	0.418465489
2185	0.4184653324
2186	0.41846498
2187	0.4184648625
2188	0.4184632571
2189	0.4184607511
2190	0.418460712
2191	0.4184595764
2192	0.4184594981
2193	0.4184593806
2194	0.4184522542
2195	0.4184519409
2196	0.4184518234
2197	0.4184511186
2198	0.4184495132
2199	0.4184488084
2200	0.4184487692
2201	0.4184471247
2202	0.4184470463
2203	0.418446968
2204	0.4184461457
2205	0.4184456367
2206	0.4184453626
2207	0.4184439138
2208	0.4184423476
2209	0.4184405464
2210	0.4184401548
2211	0.4184359651
2212	0.4184349078
2213	0.4184347121
2214	0.4184341247
2215	0.418433694
2216	0.4184290344
2217	0.4184287603
2218	0.4184233175
2219	0.4184222211
2220	0.4184180314
2221	0.4184175615
2222	0.4184157212
2223	0.4184156429
2224	0.4184149772
2225	0.4184148597
2226	0.4184148597
2227	0.4184146248
2228	0.4184141158
2229	0.4184112573
2230	0.4184080857
2231	0.4184074983
2232	0.4184065194
2233	0.4184006459
2234	0.4184004893
2235	0.418399667
2236	0.4183991971
2237	0.4183973959
2238	0.4183878026
2239	0.4183837695
2240	0.4183837303
2241	0.4183681461
2242	0.4183661882
2243	0.4183581611
2244	0.4183527576
2245	0.4183527184
2246	0.4183520136
2247	0.4183513088
2248	0.4183512696
2249	0.4183507214
2250	0.4183451612
2251	0.4183444564
2252	0.4183338058
2253	0.4183338058
2254	0.4183321221
2255	0.4183305558
2256	0.4183270318
2257	0.4183236643
2258	0.4183212757
2259	0.4183090198
2260	0.4183054174
2261	0.418302324
2262	0.4183007186
2263	0.4183004053
2264	0.4182992307
2265	0.4182982909
2266	0.4182946885
2267	0.4182851735
2268	0.4182828241
2269	0.4182743663
2270	0.418274288
2271	0.4182739747
2272	0.418273544
2273	0.4182733874
2274	0.4182733091
2275	0.4182708031
2276	0.4182707639
2277	0.4182694717
2278	0.4182668091
2279	0.4182662217
2280	0.418260035
2281	0.4182513031
2282	0.4182509899
2283	0.418251029
2284	0.4182493061
2285	0.4182487188
2286	0.4182482881
2287	0.4182482489
2288	0.4182479357
2289	0.4182479357
2290	0.4182478182
2291	0.4182477399
2292	0.4182473092
2293	0.4182440983
2294	0.4182440983
2295	0.4182437851
2296	0.4182382249
2297	0.4182333695
2298	0.4182315683
2299	0.418228749
2300	0.4182285924
2301	0.4182233846
2302	0.4182233454
2303	0.4182231105
2304	0.4182226406
2305	0.4182221316
2306	0.4182213484
2307	0.4182213484
2308	0.4182194689
2309	0.4182194298
2310	0.4182188816
2311	0.4182179418
2312	0.4182180201
2313	0.4182165713
2314	0.4182159448
2315	0.4182154358
2316	0.4182152009
2317	0.4182151225
2318	0.4182143786
2319	0.4181991467
2320	0.4181987551
2321	0.4181982069
2322	0.4181980503
2323	0.4181920985
2324	0.4181919028
2325	0.4181919419
2326	0.4181896317
2327	0.418187948
2328	0.4181878305
2329	0.418187948
2330	0.418187204
2331	0.4181769058
2332	0.4181759661
2333	0.4181758878
2334	0.4181758486
2335	0.4181744781
2336	0.4181744781
2337	0.4181740082
2338	0.4181738125
2339	0.4181639059
2340	0.4181639059
2341	0.4181637884
2342	0.4181631619
2343	0.4181620264
2344	0.4181619089
2345	0.4181607342
2346	0.418160695
2347	0.4181605776
2348	0.4181528637
2349	0.4181475776
2350	0.4181475776
2351	0.4181464421
2352	0.41814468
2353	0.4181446409
2354	0.4181446017
2355	0.4181416258
2356	0.4181303488
2357	0.4181283518
2358	0.4181176229
2359	0.4181013338
2360	0.4181012164
2361	0.4180935417
2362	0.4180933459
2363	0.4180921712
2364	0.4180920146
2365	0.4180861411
2366	0.4180856321
2367	0.4180837917
2368	0.4180803068
2369	0.4180704785
2370	0.4180613551
2371	0.4180501172
2372	0.4180499214
2373	0.4180466322
2374	0.4180457316
2375	0.4180371955
2376	0.4180369606
2377	0.4180367256
2378	0.4180366082
2379	0.418011783
2380	0.4180112739
2381	0.4180104516
2382	0.4180100601
2383	0.4180094727
2384	0.4180086504
2385	0.4180054005
2386	0.4180055179
2387	0.418005283
2388	0.4180050481
2389	0.4180048523
2390	0.4180035993
2391	0.4180030902
2392	0.4180030902
2393	0.4180028553
2394	0.4179979999
2395	0.4179979607
2396	0.4179977649
2397	0.4179952198
2398	0.4179952198
2399	0.4179951415
2400	0.4179951806
2401	0.4179951806
2402	0.4179943975
2403	0.4179944366
2404	0.417993771
2405	0.4179934577
2406	0.4179934186
2407	0.4179929879
2408	0.4179929487
2409	0.4179925571
2410	0.4179925963
2411	0.4179925571
2412	0.4179923614
2413	0.4179923614
2414	0.4179923222
2415	0.4179922439
2416	0.4179919306
2417	0.4179830813
2418	0.417983003
2419	0.4179824548
2420	0.4179824156
2421	0.4179821415
2422	0.4179812409
2423	0.4179793222
2424	0.4179791656
2425	0.4179790873
2426	0.4179788915
2427	0.4179781476
2428	0.4179780692
2429	0.4179744668
2430	0.4179730572
2431	0.4179730572
2432	0.4179718825
2433	0.4179719217
2434	0.4179703946
2435	0.4179702771
2436	0.4179702379
2437	0.4179662831
2438	0.4179645603
2439	0.4179620934
2440	0.4179619759
2441	0.4179617018
2442	0.4179616235
2443	0.4179615452
2444	0.4179593133
2445	0.4179589609
2446	0.4179582169
2447	0.4179573163
2448	0.4179568073
2449	0.4179566898
2450	0.4179478013
2451	0.4179396959
2452	0.4179385212
2453	0.4179382471
2454	0.4179381296
2455	0.4179364459
2456	0.4179332351
2457	0.4179320212
2458	0.4179317863
2459	0.4179316297
2460	0.4179194128
2461	0.4179165936
2462	0.4179165936
2463	0.4179134219
2464	0.4179129129
2465	0.4179121297
2466	0.4179106418
2467	0.4179093496
2468	0.4179093105
2469	0.4179087623
2470	0.4179086057
2471	0.4179082141
2472	0.4179026539
2473	0.4179026539
2474	0.4178948617
2475	0.4178898105
2476	0.4178895756
2477	0.4178827624
2478	0.4178806088
2479	0.4178806088
2480	0.4178806479
2481	0.4178806479
2482	0.4178778287
2483	0.4178754401
2484	0.4178754793
2485	0.4178754793
2486	0.4178739913
2487	0.4178699582
2488	0.4178699974
2489	0.4178692534
2490	0.4178690576
2491	0.4178600125
2492	0.417859895
2493	0.4178600125
2494	0.4178593468
2495	0.4178587203
2496	0.4178587203
2497	0.4178587203
2498	0.4178585245
2499	0.4178540607
2500	0.4178536691
2501	0.4178537083
2502	0.4178531601
2503	0.4178527685
2504	0.4178484222
2505	0.4178475999
2506	0.4178475607
2507	0.4178475607
2508	0.4178461119
2509	0.4178453288
2510	0.4178452896
2511	0.4178380457
2512	0.4178380457
2513	0.4178380065
2514	0.4178378891
2515	0.4178378499
2516	0.4178367927
2517	0.4178351089
2518	0.4178350698
2519	0.4178344824
2520	0.417834365
2521	0.4178282174
2522	0.4178269644
2523	0.4178257114
2524	0.4178254765
2525	0.4178253198
2526	0.4178253198
2527	0.4178247716
2528	0.417812594
2529	0.4178125548
2530	0.4178121633
2531	0.4178117325
2532	0.4178108711
2533	0.4178105578
2534	0.4178101271
2535	0.4178101271
2536	0.4178064856
2537	0.4178063289
2538	0.4177988501
2539	0.417797832
2540	0.4177958742
2541	0.4177956001
2542	0.4177953651
2543	0.4177913712
2544	0.4177912145
2545	0.4177911754
2546	0.4177884736
2547	0.4177828742
2548	0.4177829525
2549	0.4177815429
2550	0.417780329
2551	0.4177802899
2552	0.4177799375
2553	0.4177779013
2554	0.4177779013
2555	0.4177741423
2556	0.4177737899
2557	0.4177730851
2558	0.4177729676
2559	0.4177718321
2560	0.4177718712
2561	0.4177663893
2562	0.4177663502
2563	0.417765293
2564	0.4177649797
2565	0.417765058
2566	0.4177650189
2567	0.4177648231
2568	0.4177648622
2569	0.4177648622
2570	0.4177647448
2571	0.4177645881
2572	0.417764549
2573	0.4177645881
2574	0.4177619255
2575	0.4177464587
2576	0.4177462629
2577	0.4177461454
2578	0.4177462237
2579	0.4177462237
2580	0.4177461846
2581	0.4177437569
2582	0.4177434436
2583	0.4177433653
2584	0.4177430129
2585	0.4177428563
2586	0.4177421906
2587	0.4177422298
2588	0.4177419557
2589	0.4177408202
2590	0.4177381967
2591	0.4177380792
2592	0.4177351816
2593	0.4177349075
2594	0.4177349075
2595	0.4177349075
2596	0.4177347117
2597	0.4177347509
2598	0.4177326365
2599	0.4177247268
2600	0.4177244136
2601	0.4177212811
2602	0.4177212028
2603	0.4177200281
2604	0.4177151727
2605	0.4177148986
2606	0.4177135672
2607	0.4177135281
2608	0.4177135672
2609	0.4177132148
2610	0.4177124709
2611	0.4177097691
2612	0.417706754
2613	0.4177051878
2614	0.4177051486
2615	0.4177033866
2616	0.4177007239
2617	0.4176904258
2618	0.4176901125
2619	0.41769023
2620	0.4176882722
2621	0.4176729228
2622	0.4176701427
2623	0.4176701427
2624	0.4176694771
2625	0.417667715
2626	0.4176670494
2627	0.4176654439
2628	0.4176654831
2629	0.4176635644
2630	0.4176635253
2631	0.4176633295
2632	0.4176632903
2633	0.4176631729
2634	0.4176594922
2635	0.4176578084
2636	0.4176578867
2637	0.4176572602
2638	0.4176453175
2639	0.4176379561
2640	0.4176379953
2641	0.4176359983
2642	0.4176360766
2643	0.4176360374
2644	0.41763592
2645	0.4176254652
2646	0.4176234682
2647	0.4176231941
2648	0.4176170857
2649	0.4176171248
2650	0.4176169682
2651	0.417616655
2652	0.4176158327
2653	0.4176153628
2654	0.417615402
2655	0.417614658
2656	0.4176143447
2657	0.4176137182
2658	0.4176125827
2659	0.4176125827
2660	0.4176091761
2661	0.4176092544
2662	0.4176090586
2663	0.4176062785
2664	0.4176047906
2665	0.4176044773
2666	0.4176044382
2667	0.417604399
2668	0.4176045165
2669	0.4176043598
2670	0.4176041249
2671	0.4176040466
2672	0.4176037725
2673	0.4175917906
2674	0.4175893238
2675	0.4175892846
2676	0.4175893238
2677	0.4175892846
2678	0.4175893238
2679	0.4175892063
2680	0.4175891671
2681	0.4175880707
2682	0.4175881099
2683	0.4175661431
2684	0.4175549052
2685	0.4175532998
2686	0.4175532606
2687	0.4175532215
2688	0.4175527908
2689	0.4175527516
2690	0.4175508721
2691	0.4175507546
2692	0.4175506372
2693	0.4175506372
2694	0.4175505197
2695	0.4175460558
2696	0.4175404173
2697	0.4175401041
2698	0.4175400649
2699	0.4175401041
2700	0.4175352878
2701	0.4175349746
2702	0.4175347788
2703	0.4175347396
2704	0.4175333691
2705	0.4175332908
2706	0.4175297276
2707	0.4175297668
2708	0.4175296101
2709	0.4175296101
2710	0.4175288662
2711	0.4175244415
2712	0.4175245589
2713	0.4175245589
2714	0.4175218963
2715	0.4175217397
2716	0.4175217788
2717	0.4175216614
2718	0.4175216222
2719	0.4175215439
2720	0.4175215439
2721	0.4175210349
2722	0.4175193903
2723	0.4175084656
2724	0.4175061946
2725	0.4175044325
2726	0.417503806
2727	0.4175027879
2728	0.4175026705
2729	0.4175014566
2730	0.4175011042
2731	0.4174952699
2732	0.4174946042
2733	0.4174947609
2734	0.4174946434
2735	0.4174947217
2736	0.4174926856
2737	0.4174927247
2738	0.4174885741
2739	0.4174880259
2740	0.4174783151
2741	0.4174779627
2742	0.4174778453
2743	0.4174645321
2744	0.4174640622
2745	0.4174640622
2746	0.4174640622
2747	0.4174641797
2748	0.4174637881
2749	0.4174634748
2750	0.4174634748
2751	0.4174634357
2752	0.4174619477
2753	0.4174618694
2754	0.4174618694
2755	0.4174617911
2756	0.4174617911
2757	0.4174618303
2758	0.4174617911
2759	0.417460773
2760	0.4174597941
2761	0.417457014
2762	0.4174556827
2763	0.4174533333
2764	0.4174521195
2765	0.417452002
2766	0.4174520411
2767	0.4174508273
2768	0.4174509448
2769	0.4174496526
2770	0.417449496
2771	0.4174496134
2772	0.4174428002
2773	0.4174394719
2774	0.4174355563
2775	0.4174355171
2776	0.4174353996
2777	0.4174343424
2778	0.4174268244
2779	0.4174267852
2780	0.4174266678
2781	0.4174267852
2782	0.4174253364
2783	0.417425219
2784	0.4174251407
2785	0.4174251798
2786	0.4174250623
2787	0.417424475
2788	0.4174228696
2789	0.4174216557
2790	0.4174164479
2791	0.4174164479
2792	0.4174163696
2793	0.4174148033
2794	0.4174065022
2795	0.4173989058
2796	0.41739871
2797	0.4173978877
2798	0.4173978094
2799	0.4173977703
2800	0.4173950293
2801	0.4173950293
2802	0.4173937763
2803	0.4173901739
2804	0.4173898215
2805	0.4173889209
2806	0.417385945
2807	0.4173851227
2808	0.4173850053
2809	0.4173825384
2810	0.4173825384
2811	0.41737968
2812	0.4173788969
2813	0.4173788969
2814	0.4173787794
2815	0.4173787402
2816	0.4173768999
2817	0.4173770565
2818	0.4173770173
2819	0.4173752553
2820	0.4173752161
2821	0.417375177
2822	0.4173752161
2823	0.417375177
2824	0.4173720445
2825	0.4173720836
2826	0.4173698517
2827	0.4173676981
2828	0.4173654662
2829	0.4173642132
2830	0.4173639391
2831	0.4173638999
2832	0.4173637433
2833	0.417363665
2834	0.4173635475
2835	0.4173610023
2836	0.4173608457
2837	0.417360924
2838	0.4173605716
2839	0.4173561078
2840	0.4173560686
2841	0.4173560295
2842	0.4173555596
2843	0.417355403
2844	0.4173551289
2845	0.4173550506
2846	0.4173550114
2847	0.4173499994
2848	0.4173498427
2849	0.4173498819
2850	0.4173490988
2851	0.4173490988
2852	0.417348903
2853	0.4173487855
2854	0.4173487464
2855	0.4173381741
2856	0.4173380958
2857	0.4173380958
2858	0.417338135
2859	0.4173379392
2860	0.4173378217
2861	0.4173379392
2862	0.4173370386
2863	0.4173354723
2864	0.4173355506
2865	0.4173354332
2866	0.4173350808
2867	0.4173350416
2868	0.4173350416
2869	0.4173350024
2870	0.4173342193
2871	0.4173342585
2872	0.4173342585
2873	0.4173342193
2874	0.4173250175
2875	0.4173249001
2876	0.417323882
2877	0.4173225507
2878	0.4173220416
2879	0.4173220808
2880	0.4173221591
2881	0.4173185959
2882	0.4173185959
2883	0.4173185567
2884	0.4173185567
2885	0.4173185959
2886	0.4173184784
2887	0.4173184784
2888	0.4173087284
2889	0.4173087284
2890	0.4173085718
2891	0.4173023459
2892	0.4173023459
2893	0.4173021502
2894	0.4173010146
2895	0.4173010538
2896	0.4173008972
2897	0.4172976472
2898	0.4172960026
2899	0.4172960026
2900	0.4172951412
2901	0.4172947887
2902	0.4172947496
2903	0.4172892285
2904	0.4172891894
2905	0.4172876623
2906	0.4172877014
2907	0.4172876623
2908	0.4172859394
2909	0.4172860568
2910	0.4172860177
2911	0.4172849213
2912	0.4172848038
2913	0.4172846864
2914	0.4172847255
2915	0.4172846864
2916	0.4172846864
2917	0.4172846081
2918	0.4172846472
2919	0.4172845297
